"V1" "seasons.V1" "seasons_url" "season"
"1540" "Georgia Southern Eagles" "2000-01" "http://www.sports-reference.com/cbb/schools/georgia-southern/2001.html" 2000
"1541" "Georgia State Panthers" "2014-15" "http://www.sports-reference.com/cbb/schools/georgia-state/2015.html" 2014
"1542" "Georgia State Panthers" "2013-14" "http://www.sports-reference.com/cbb/schools/georgia-state/2014.html" 2013
"1543" "Georgia State Panthers" "2012-13" "http://www.sports-reference.com/cbb/schools/georgia-state/2013.html" 2012
"1544" "Georgia State Panthers" "2011-12" "http://www.sports-reference.com/cbb/schools/georgia-state/2012.html" 2011
"1545" "Georgia State Panthers" "2010-11" "http://www.sports-reference.com/cbb/schools/georgia-state/2011.html" 2010
"1546" "Georgia State Panthers" "2009-10" "http://www.sports-reference.com/cbb/schools/georgia-state/2010.html" 2009
"1547" "Georgia State Panthers" "2008-09" "http://www.sports-reference.com/cbb/schools/georgia-state/2009.html" 2008
"1548" "Georgia State Panthers" "2007-08" "http://www.sports-reference.com/cbb/schools/georgia-state/2008.html" 2007
"1549" "Georgia State Panthers" "2006-07" "http://www.sports-reference.com/cbb/schools/georgia-state/2007.html" 2006
"1550" "Georgia State Panthers" "2005-06" "http://www.sports-reference.com/cbb/schools/georgia-state/2006.html" 2005
"1551" "Georgia State Panthers" "2004-05" "http://www.sports-reference.com/cbb/schools/georgia-state/2005.html" 2004
"1552" "Georgia State Panthers" "2003-04" "http://www.sports-reference.com/cbb/schools/georgia-state/2004.html" 2003
"1553" "Georgia State Panthers" "2002-03" "http://www.sports-reference.com/cbb/schools/georgia-state/2003.html" 2002
"1554" "Georgia State Panthers" "2001-02" "http://www.sports-reference.com/cbb/schools/georgia-state/2002.html" 2001
"1555" "Georgia State Panthers" "2000-01" "http://www.sports-reference.com/cbb/schools/georgia-state/2001.html" 2000
"1556" "Georgia Tech Yellow Jackets" "2014-15" "http://www.sports-reference.com/cbb/schools/georgia-tech/2015.html" 2014
"1557" "Georgia Tech Yellow Jackets" "2013-14" "http://www.sports-reference.com/cbb/schools/georgia-tech/2014.html" 2013
"1558" "Georgia Tech Yellow Jackets" "2012-13" "http://www.sports-reference.com/cbb/schools/georgia-tech/2013.html" 2012
"1559" "Georgia Tech Yellow Jackets" "2011-12" "http://www.sports-reference.com/cbb/schools/georgia-tech/2012.html" 2011
"1560" "Georgia Tech Yellow Jackets" "2010-11" "http://www.sports-reference.com/cbb/schools/georgia-tech/2011.html" 2010
"1561" "Georgia Tech Yellow Jackets" "2009-10" "http://www.sports-reference.com/cbb/schools/georgia-tech/2010.html" 2009
"1562" "Georgia Tech Yellow Jackets" "2008-09" "http://www.sports-reference.com/cbb/schools/georgia-tech/2009.html" 2008
"1563" "Georgia Tech Yellow Jackets" "2007-08" "http://www.sports-reference.com/cbb/schools/georgia-tech/2008.html" 2007
"1564" "Georgia Tech Yellow Jackets" "2006-07" "http://www.sports-reference.com/cbb/schools/georgia-tech/2007.html" 2006
"1565" "Georgia Tech Yellow Jackets" "2005-06" "http://www.sports-reference.com/cbb/schools/georgia-tech/2006.html" 2005
"1566" "Georgia Tech Yellow Jackets" "2004-05" "http://www.sports-reference.com/cbb/schools/georgia-tech/2005.html" 2004
"1567" "Georgia Tech Yellow Jackets" "2003-04" "http://www.sports-reference.com/cbb/schools/georgia-tech/2004.html" 2003
"1568" "Georgia Tech Yellow Jackets" "2002-03" "http://www.sports-reference.com/cbb/schools/georgia-tech/2003.html" 2002
"1569" "Georgia Tech Yellow Jackets" "2001-02" "http://www.sports-reference.com/cbb/schools/georgia-tech/2002.html" 2001
"1570" "Georgia Tech Yellow Jackets" "2000-01" "http://www.sports-reference.com/cbb/schools/georgia-tech/2001.html" 2000
"1571" "Gonzaga Bulldogs" "2014-15" "http://www.sports-reference.com/cbb/schools/gonzaga/2015.html" 2014
"1572" "Gonzaga Bulldogs" "2013-14" "http://www.sports-reference.com/cbb/schools/gonzaga/2014.html" 2013
"1573" "Gonzaga Bulldogs" "2012-13" "http://www.sports-reference.com/cbb/schools/gonzaga/2013.html" 2012
"1574" "Gonzaga Bulldogs" "2011-12" "http://www.sports-reference.com/cbb/schools/gonzaga/2012.html" 2011
"1575" "Gonzaga Bulldogs" "2010-11" "http://www.sports-reference.com/cbb/schools/gonzaga/2011.html" 2010
"1576" "Gonzaga Bulldogs" "2009-10" "http://www.sports-reference.com/cbb/schools/gonzaga/2010.html" 2009
"1577" "Gonzaga Bulldogs" "2008-09" "http://www.sports-reference.com/cbb/schools/gonzaga/2009.html" 2008
"1578" "Gonzaga Bulldogs" "2007-08" "http://www.sports-reference.com/cbb/schools/gonzaga/2008.html" 2007
"1579" "Gonzaga Bulldogs" "2006-07" "http://www.sports-reference.com/cbb/schools/gonzaga/2007.html" 2006
"1580" "Gonzaga Bulldogs" "2005-06" "http://www.sports-reference.com/cbb/schools/gonzaga/2006.html" 2005
"1581" "Gonzaga Bulldogs" "2004-05" "http://www.sports-reference.com/cbb/schools/gonzaga/2005.html" 2004
"1582" "Gonzaga Bulldogs" "2003-04" "http://www.sports-reference.com/cbb/schools/gonzaga/2004.html" 2003
"1583" "Gonzaga Bulldogs" "2002-03" "http://www.sports-reference.com/cbb/schools/gonzaga/2003.html" 2002
"1584" "Gonzaga Bulldogs" "2001-02" "http://www.sports-reference.com/cbb/schools/gonzaga/2002.html" 2001
"1585" "Gonzaga Bulldogs" "2000-01" "http://www.sports-reference.com/cbb/schools/gonzaga/2001.html" 2000
"1586" "Grambling Tigers" "2014-15" "http://www.sports-reference.com/cbb/schools/grambling/2015.html" 2014
"1587" "Grambling Tigers" "2013-14" "http://www.sports-reference.com/cbb/schools/grambling/2014.html" 2013
"1588" "Grambling Tigers" "2012-13" "http://www.sports-reference.com/cbb/schools/grambling/2013.html" 2012
"1589" "Grambling Tigers" "2011-12" "http://www.sports-reference.com/cbb/schools/grambling/2012.html" 2011
"1590" "Grambling Tigers" "2010-11" "http://www.sports-reference.com/cbb/schools/grambling/2011.html" 2010
"1591" "Grambling Tigers" "2009-10" "http://www.sports-reference.com/cbb/schools/grambling/2010.html" 2009
"1592" "Grambling Tigers" "2008-09" "http://www.sports-reference.com/cbb/schools/grambling/2009.html" 2008
"1593" "Grambling Tigers" "2007-08" "http://www.sports-reference.com/cbb/schools/grambling/2008.html" 2007
"1594" "Grambling Tigers" "2006-07" "http://www.sports-reference.com/cbb/schools/grambling/2007.html" 2006
"1595" "Grambling Tigers" "2005-06" "http://www.sports-reference.com/cbb/schools/grambling/2006.html" 2005
"1596" "Grambling Tigers" "2004-05" "http://www.sports-reference.com/cbb/schools/grambling/2005.html" 2004
"1597" "Grambling Tigers" "2003-04" "http://www.sports-reference.com/cbb/schools/grambling/2004.html" 2003
"1598" "Grambling Tigers" "2002-03" "http://www.sports-reference.com/cbb/schools/grambling/2003.html" 2002
"1599" "Grambling Tigers" "2001-02" "http://www.sports-reference.com/cbb/schools/grambling/2002.html" 2001
"1600" "Grambling Tigers" "2000-01" "http://www.sports-reference.com/cbb/schools/grambling/2001.html" 2000
"1601" "Grand Canyon Antelopes" "2014-15" "http://www.sports-reference.com/cbb/schools/grand-canyon/2015.html" 2014
"1602" "Grand Canyon Antelopes" "2013-14" "http://www.sports-reference.com/cbb/schools/grand-canyon/2014.html" 2013
"1603" "Green Bay Phoenix" "2014-15" "http://www.sports-reference.com/cbb/schools/green-bay/2015.html" 2014
"1604" "Green Bay Phoenix" "2013-14" "http://www.sports-reference.com/cbb/schools/green-bay/2014.html" 2013
"1605" "Green Bay Phoenix" "2012-13" "http://www.sports-reference.com/cbb/schools/green-bay/2013.html" 2012
"1606" "Green Bay Phoenix" "2011-12" "http://www.sports-reference.com/cbb/schools/green-bay/2012.html" 2011
"1607" "Green Bay Phoenix" "2010-11" "http://www.sports-reference.com/cbb/schools/green-bay/2011.html" 2010
"1608" "Green Bay Phoenix" "2009-10" "http://www.sports-reference.com/cbb/schools/green-bay/2010.html" 2009
"1609" "Green Bay Phoenix" "2008-09" "http://www.sports-reference.com/cbb/schools/green-bay/2009.html" 2008
"1610" "Green Bay Phoenix" "2007-08" "http://www.sports-reference.com/cbb/schools/green-bay/2008.html" 2007
"1611" "Green Bay Phoenix" "2006-07" "http://www.sports-reference.com/cbb/schools/green-bay/2007.html" 2006
"1612" "Green Bay Phoenix" "2005-06" "http://www.sports-reference.com/cbb/schools/green-bay/2006.html" 2005
"1613" "Green Bay Phoenix" "2004-05" "http://www.sports-reference.com/cbb/schools/green-bay/2005.html" 2004
"1614" "Green Bay Phoenix" "2003-04" "http://www.sports-reference.com/cbb/schools/green-bay/2004.html" 2003
"1615" "Green Bay Phoenix" "2002-03" "http://www.sports-reference.com/cbb/schools/green-bay/2003.html" 2002
"1616" "Green Bay Phoenix" "2001-02" "http://www.sports-reference.com/cbb/schools/green-bay/2002.html" 2001
"1617" "Green Bay Phoenix" "2000-01" "http://www.sports-reference.com/cbb/schools/green-bay/2001.html" 2000
"1618" "Hampton Pirates" "2014-15" "http://www.sports-reference.com/cbb/schools/hampton/2015.html" 2014
"1619" "Hampton Pirates" "2013-14" "http://www.sports-reference.com/cbb/schools/hampton/2014.html" 2013
"1620" "Hampton Pirates" "2012-13" "http://www.sports-reference.com/cbb/schools/hampton/2013.html" 2012
"1621" "Hampton Pirates" "2011-12" "http://www.sports-reference.com/cbb/schools/hampton/2012.html" 2011
"1622" "Hampton Pirates" "2010-11" "http://www.sports-reference.com/cbb/schools/hampton/2011.html" 2010
"1623" "Hampton Pirates" "2009-10" "http://www.sports-reference.com/cbb/schools/hampton/2010.html" 2009
"1624" "Hampton Pirates" "2008-09" "http://www.sports-reference.com/cbb/schools/hampton/2009.html" 2008
"1625" "Hampton Pirates" "2007-08" "http://www.sports-reference.com/cbb/schools/hampton/2008.html" 2007
"1626" "Hampton Pirates" "2006-07" "http://www.sports-reference.com/cbb/schools/hampton/2007.html" 2006
"1627" "Hampton Pirates" "2005-06" "http://www.sports-reference.com/cbb/schools/hampton/2006.html" 2005
"1628" "Hampton Pirates" "2004-05" "http://www.sports-reference.com/cbb/schools/hampton/2005.html" 2004
"1629" "Hampton Pirates" "2003-04" "http://www.sports-reference.com/cbb/schools/hampton/2004.html" 2003
"1630" "Hampton Pirates" "2002-03" "http://www.sports-reference.com/cbb/schools/hampton/2003.html" 2002
"1631" "Hampton Pirates" "2001-02" "http://www.sports-reference.com/cbb/schools/hampton/2002.html" 2001
"1632" "Hampton Pirates" "2000-01" "http://www.sports-reference.com/cbb/schools/hampton/2001.html" 2000
"1633" "Hartford Hawks" "2014-15" "http://www.sports-reference.com/cbb/schools/hartford/2015.html" 2014
"1634" "Hartford Hawks" "2013-14" "http://www.sports-reference.com/cbb/schools/hartford/2014.html" 2013
"1635" "Hartford Hawks" "2012-13" "http://www.sports-reference.com/cbb/schools/hartford/2013.html" 2012
"1636" "Hartford Hawks" "2011-12" "http://www.sports-reference.com/cbb/schools/hartford/2012.html" 2011
"1637" "Hartford Hawks" "2010-11" "http://www.sports-reference.com/cbb/schools/hartford/2011.html" 2010
"1638" "Hartford Hawks" "2009-10" "http://www.sports-reference.com/cbb/schools/hartford/2010.html" 2009
"1639" "Hartford Hawks" "2008-09" "http://www.sports-reference.com/cbb/schools/hartford/2009.html" 2008
"1640" "Hartford Hawks" "2007-08" "http://www.sports-reference.com/cbb/schools/hartford/2008.html" 2007
"1641" "Hartford Hawks" "2006-07" "http://www.sports-reference.com/cbb/schools/hartford/2007.html" 2006
"1642" "Hartford Hawks" "2005-06" "http://www.sports-reference.com/cbb/schools/hartford/2006.html" 2005
"1643" "Hartford Hawks" "2004-05" "http://www.sports-reference.com/cbb/schools/hartford/2005.html" 2004
"1644" "Hartford Hawks" "2003-04" "http://www.sports-reference.com/cbb/schools/hartford/2004.html" 2003
"1645" "Hartford Hawks" "2002-03" "http://www.sports-reference.com/cbb/schools/hartford/2003.html" 2002
"1646" "Hartford Hawks" "2001-02" "http://www.sports-reference.com/cbb/schools/hartford/2002.html" 2001
"1647" "Hartford Hawks" "2000-01" "http://www.sports-reference.com/cbb/schools/hartford/2001.html" 2000
"1648" "Harvard Crimson" "2014-15" "http://www.sports-reference.com/cbb/schools/harvard/2015.html" 2014
"1649" "Harvard Crimson" "2013-14" "http://www.sports-reference.com/cbb/schools/harvard/2014.html" 2013
"1650" "Harvard Crimson" "2012-13" "http://www.sports-reference.com/cbb/schools/harvard/2013.html" 2012
"1651" "Harvard Crimson" "2011-12" "http://www.sports-reference.com/cbb/schools/harvard/2012.html" 2011
"1652" "Harvard Crimson" "2010-11" "http://www.sports-reference.com/cbb/schools/harvard/2011.html" 2010
"1653" "Harvard Crimson" "2009-10" "http://www.sports-reference.com/cbb/schools/harvard/2010.html" 2009
"1654" "Harvard Crimson" "2008-09" "http://www.sports-reference.com/cbb/schools/harvard/2009.html" 2008
"1655" "Harvard Crimson" "2007-08" "http://www.sports-reference.com/cbb/schools/harvard/2008.html" 2007
"1656" "Harvard Crimson" "2006-07" "http://www.sports-reference.com/cbb/schools/harvard/2007.html" 2006
"1657" "Harvard Crimson" "2005-06" "http://www.sports-reference.com/cbb/schools/harvard/2006.html" 2005
"1658" "Harvard Crimson" "2004-05" "http://www.sports-reference.com/cbb/schools/harvard/2005.html" 2004
"1659" "Harvard Crimson" "2003-04" "http://www.sports-reference.com/cbb/schools/harvard/2004.html" 2003
"1660" "Harvard Crimson" "2002-03" "http://www.sports-reference.com/cbb/schools/harvard/2003.html" 2002
"1661" "Harvard Crimson" "2001-02" "http://www.sports-reference.com/cbb/schools/harvard/2002.html" 2001
"1662" "Harvard Crimson" "2000-01" "http://www.sports-reference.com/cbb/schools/harvard/2001.html" 2000
"1663" "Hawaii Warriors" "2014-15" "http://www.sports-reference.com/cbb/schools/hawaii/2015.html" 2014
"1664" "Hawaii Warriors" "2013-14" "http://www.sports-reference.com/cbb/schools/hawaii/2014.html" 2013
"1665" "Hawaii Warriors" "2012-13" "http://www.sports-reference.com/cbb/schools/hawaii/2013.html" 2012
"1666" "Hawaii Warriors" "2011-12" "http://www.sports-reference.com/cbb/schools/hawaii/2012.html" 2011
"1667" "Hawaii Warriors" "2010-11" "http://www.sports-reference.com/cbb/schools/hawaii/2011.html" 2010
"1668" "Hawaii Warriors" "2009-10" "http://www.sports-reference.com/cbb/schools/hawaii/2010.html" 2009
"1669" "Hawaii Warriors" "2008-09" "http://www.sports-reference.com/cbb/schools/hawaii/2009.html" 2008
"1670" "Hawaii Warriors" "2007-08" "http://www.sports-reference.com/cbb/schools/hawaii/2008.html" 2007
"1671" "Hawaii Warriors" "2006-07" "http://www.sports-reference.com/cbb/schools/hawaii/2007.html" 2006
"1672" "Hawaii Warriors" "2005-06" "http://www.sports-reference.com/cbb/schools/hawaii/2006.html" 2005
"1673" "Hawaii Warriors" "2004-05" "http://www.sports-reference.com/cbb/schools/hawaii/2005.html" 2004
"1674" "Hawaii Warriors" "2003-04" "http://www.sports-reference.com/cbb/schools/hawaii/2004.html" 2003
"1675" "Hawaii Warriors" "2002-03" "http://www.sports-reference.com/cbb/schools/hawaii/2003.html" 2002
"1676" "Hawaii Warriors" "2001-02" "http://www.sports-reference.com/cbb/schools/hawaii/2002.html" 2001
"1677" "Hawaii Warriors" "2000-01" "http://www.sports-reference.com/cbb/schools/hawaii/2001.html" 2000
"1678" "High Point Panthers" "2014-15" "http://www.sports-reference.com/cbb/schools/high-point/2015.html" 2014
"1679" "High Point Panthers" "2013-14" "http://www.sports-reference.com/cbb/schools/high-point/2014.html" 2013
"1680" "High Point Panthers" "2012-13" "http://www.sports-reference.com/cbb/schools/high-point/2013.html" 2012
"1681" "High Point Panthers" "2011-12" "http://www.sports-reference.com/cbb/schools/high-point/2012.html" 2011
"1682" "High Point Panthers" "2010-11" "http://www.sports-reference.com/cbb/schools/high-point/2011.html" 2010
"1683" "High Point Panthers" "2009-10" "http://www.sports-reference.com/cbb/schools/high-point/2010.html" 2009
"1684" "High Point Panthers" "2008-09" "http://www.sports-reference.com/cbb/schools/high-point/2009.html" 2008
"1685" "High Point Panthers" "2007-08" "http://www.sports-reference.com/cbb/schools/high-point/2008.html" 2007
"1686" "High Point Panthers" "2006-07" "http://www.sports-reference.com/cbb/schools/high-point/2007.html" 2006
"1687" "High Point Panthers" "2005-06" "http://www.sports-reference.com/cbb/schools/high-point/2006.html" 2005
"1688" "High Point Panthers" "2004-05" "http://www.sports-reference.com/cbb/schools/high-point/2005.html" 2004
"1689" "High Point Panthers" "2003-04" "http://www.sports-reference.com/cbb/schools/high-point/2004.html" 2003
"1690" "High Point Panthers" "2002-03" "http://www.sports-reference.com/cbb/schools/high-point/2003.html" 2002
"1691" "High Point Panthers" "2001-02" "http://www.sports-reference.com/cbb/schools/high-point/2002.html" 2001
"1692" "High Point Panthers" "2000-01" "http://www.sports-reference.com/cbb/schools/high-point/2001.html" 2000
"1693" "Hofstra Pride" "2014-15" "http://www.sports-reference.com/cbb/schools/hofstra/2015.html" 2014
